aucsecode,aucsenm,catgorycode,catgorynewcode,catgorynewnm,catgorynm,cprinsttcode,cprinsttnewcode,cprmtccode,cpruseprdlstcode,cpruseprdlstnm,delngde,delngprut,delngqy,insttnewnm,insttnm,ledgno,rnum,sbidpric,shipmntsecode,shipmntsenm,sleseqn,stdfrmlcnewcode,stdfrmlcnewnm,stdmgnewcode,stdmgnewnm,stdmtcnewcode,stdmtcnewnm,stdprdlstcode,stdprdlstnewcode,stdprdlstnewnm,stdprdlstnm,stdqlitynewcode,stdqlitynewnm,stdspciescode,stdspciesnewcode,stdspciesnewnm,stdspciesnm,stdunitnewcode,stdunitnewnm,whsalmrktcode,whsalmrktnewcode,whsalmrktnewnm,whsalmrktnm
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,645600,4499,기타엽경채류,20190416,0.5,20,농협반여(공),농협반여(공),000000000000583,79,900,2,계통,00020,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,645600,4499,기타엽경채류,20190416,0.5,40,농협반여(공),농협반여(공),000000000000583,80,900,2,계통,00030,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,645600,4499,기타엽경채류,20190416,0.5,3,농협반여(공),농협반여(공),000000000000583,81,6000,2,계통,00040,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,645600,4499,기타엽경채류,20190416,0.5,30,농협반여(공),농협반여(공),000000000000583,82,250,2,계통,00050,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,645600,4499,기타엽경채류,20190416,0.5,50,농협반여(공),농협반여(공),000000000000583,83,900,2,계통,00060,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,645600,4499,기타엽경채류,20190416,0.5,1,농협반여(공),농협반여(공),000000000000584,84,8000,2,계통,00020,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,645600,4499,기타엽경채류,20190416,0.5,5,농협반여(공),농협반여(공),000000000000585,85,4000,2,계통,00020,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,645600,4499,기타엽경채류,20190416,0.5,30,농협반여(공),농협반여(공),000000000000585,86,900,2,계통,00030,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,645600,4499,기타엽경채류,20190416,0.5,20,농협반여(공),농협반여(공),000000000000585,87,900,2,계통,00040,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,645600,4499,기타엽경채류,20190416,0.5,10,농협반여(공),농협반여(공),000000000000585,88,1200,2,계통,00050,1ZZ,기타,1ZZ,기타,51100,경상남도 창원시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,619000,4499,기타엽경채류,20190416,0.5,10,농협반여(공),농협반여(공),000000000000586,89,6000,4,상인,00010,1ZZ,기타,1ZZ,기타,46000,부산광역시 기장군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,619000,4499,기타엽경채류,20190416,0.5,90,농협반여(공),농협반여(공),000000000000586,90,900,4,상인,00020,1ZZ,기타,1ZZ,기타,46000,부산광역시 기장군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,619000,4499,기타엽경채류,20190416,0.5,5,농협반여(공),농협반여(공),000000000000586,91,4000,4,상인,00030,1ZZ,기타,1ZZ,기타,46000,부산광역시 기장군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,619000,4499,기타엽경채류,20190416,0.5,30,농협반여(공),농협반여(공),000000000000586,92,900,4,상인,00040,1ZZ,기타,1ZZ,기타,46000,부산광역시 기장군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,619000,4499,기타엽경채류,20190416,0.5,100,농협반여(공),농협반여(공),000000000000586,93,250,4,상인,00050,1ZZ,기타,1ZZ,기타,46000,부산광역시 기장군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,138701,3413,배추,20190416,8,5,농협반여(공),농협반여(공),000000000020001,94,16042,3,개별,00010,1ZZ,기타,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,138701,3413,배추,20190416,8,20,농협반여(공),농협반여(공),000000000020001,95,12438,3,개별,00020,1ZZ,기타,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
2,정가수의,10,10,엽경채류,엽경채류,21000903,6048001,138701,3413,배추,20190416,4,20,농협반여(공),농협반여(공),000000000020001,96,10596,3,개별,01770,1ZZ,기타,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,210009,1048001,부산반여농산물도매시장,부산반여도매시장
3,자기계산,10,10,엽경채류,엽경채류,21000908,6048003,950000,,월동배추,20190416,8,1,무배추조합,무배추조합,000000000000004,97,2500000,3,개별,00004,106,트럭,1ZZ,기타,95000,전라남도,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,13,ton,210009,1048001,부산반여농산물도매시장,부산반여도매시장
3,자기계산,10,10,엽경채류,엽경채류,21000908,6048003,950000,,월동배추,20190416,8,1,무배추조합,무배추조합,000000000000005,98,3000000,3,개별,00005,106,트럭,1ZZ,기타,95000,전라남도,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,13,ton,210009,1048001,부산반여농산물도매시장,부산반여도매시장
3,자기계산,10,10,엽경채류,엽경채류,21000908,6048003,950000,,월동배추,20190416,8,1,무배추조합,무배추조합,000000000000006,99,2200000,3,개별,00006,106,트럭,1ZZ,기타,95000,전라남도,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,13,ton,210009,1048001,부산반여농산물도매시장,부산반여도매시장
3,자기계산,10,10,엽경채류,엽경채류,21000908,6048003,950000,,월동배추,20190416,8,1,무배추조합,무배추조합,000000000000007,100,2000000,3,개별,00007,106,트럭,1ZZ,기타,95000,전라남도,1001,1001,배추,배추,13,보통,100104,100104,월동배추,월동배추,13,ton,210009,1048001,부산반여농산물도매시장,부산반여도매시장
3,자기계산,10,10,엽경채류,엽경채류,21000908,6048003,950000,,월동배추,20190416,8,1,무배추조합,무배추조합,000000000000014,101,2880000,3,개별,00014,106,트럭,1ZZ,기타,95000,전라남도,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,13,ton,210009,1048001,부산반여농산물도매시장,부산반여도매시장
3,자기계산,10,10,엽경채류,엽경채류,21000908,6048003,950000,,월동배추,20190416,8,1,무배추조합,무배추조합,000000000000033,102,3295000,3,개별,00033,106,트럭,1ZZ,기타,95000,전라남도,1001,1001,배추,배추,12,상,100104,100104,월동배추,월동배추,13,ton,210009,1048001,부산반여농산물도매시장,부산반여도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,716000,30104,배추,20190416,2,12,대구중앙청과,대구중앙청과,21015,103,3000,2,계통,01,101,상자,1ZZ,기타,39000,경상북도 군위군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,903000,30104,배추,20190416,2,15,대구중앙청과,대구중앙청과,21016,104,3000,2,계통,01,101,상자,1ZZ,기타,90300,대구광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,716000,30104,배추,20190416,2,6,대구중앙청과,대구중앙청과,21017,105,4500,2,계통,01,101,상자,1ZZ,기타,39000,경상북도 군위군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,678000,30104,배추,20190416,2,50,대구중앙청과,대구중앙청과,21102,106,4000,1,협동,01,101,상자,1ZZ,기타,50200,경상남도 합천군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,678000,30104,배추,20190416,2,50,대구중앙청과,대구중앙청과,21102,107,4000,1,협동,02,101,상자,1ZZ,기타,50200,경상남도 합천군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,678000,30104,배추,20190416,4,13,대구중앙청과,대구중앙청과,21102,108,3500,1,협동,03,101,상자,1ZZ,기타,50200,경상남도 합천군,1001,1001,배추,배추,18,8등,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,903000,30104,배추,20190416,2,31,대구중앙청과,대구중앙청과,21128,109,4500,2,계통,02,101,상자,1ZZ,기타,90300,대구광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,903000,30104,배추,20190416,4,30,대구중앙청과,대구중앙청과,21128,110,3000,2,계통,03,101,상자,1ZZ,기타,90300,대구광역시,1001,1001,배추,배추,18,8등,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,678000,30104,배추,20190416,4,68,대구중앙청과,대구중앙청과,21176,111,1000,1,협동,01,101,상자,1ZZ,기타,50200,경상남도 합천군,1001,1001,배추,배추,18,8등,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,718000,30104,배추,20190416,2,33,대구중앙청과,대구중앙청과,21196,112,5000,3,개별,01,101,상자,1ZZ,기타,39800,경상북도 칠곡군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,718000,30104,배추,20190416,4,9,대구중앙청과,대구중앙청과,21196,113,3500,3,개별,02,101,상자,1ZZ,기타,39800,경상북도 칠곡군,1001,1001,배추,배추,18,8등,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000101,6041414,718000,30104,배추,20190416,2,30,대구중앙청과,대구중앙청과,21197,114,5500,3,개별,01,101,상자,1ZZ,기타,39800,경상북도 칠곡군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
2,정가수의,10,10,엽경채류,엽경채류,22000101,6041414,901000,30101,배추,20190416,10,1000,대구중앙청과,대구중앙청과,21504,115,1600,1,협동,01,101,상자,1ZZ,기타,90100,서울특별시,1001,1001,배추,배추,13,보통,100199,100199,기타,기타,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
2,정가수의,10,10,엽경채류,엽경채류,22000103,6041405,716000,21107,배추,20190416,0.5,200,효성청과,효성청과,07005,116,300,3,개별,024,111,단,1ZZ,기타,39000,경상북도 군위군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
2,정가수의,10,10,엽경채류,엽경채류,22000103,6041405,702000,21107,배추,20190416,0.7,100,효성청과,효성청과,07006,117,400,3,개별,031,111,단,1ZZ,기타,41400,대구광역시 북구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
2,정가수의,10,10,엽경채류,엽경채류,22000103,6041405,903000,21107,배추,20190416,0.5,100,효성청과,효성청과,30901,118,400,3,개별,001,111,단,1ZZ,기타,90300,대구광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
2,정가수의,10,10,엽경채류,엽경채류,22000103,6041405,903000,21107,배추,20190416,0.6,200,효성청과,효성청과,30904,119,400,3,개별,001,111,단,1ZZ,기타,90300,대구광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000104,6041401,711000,21105,배추,20190416,1,100,대양청과,대양청과,02642,120,600,1,협동,01,101,상자,1ZZ,기타,42900,대구광역시 달성군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000104,6041401,711000,21105,배추,20190416,1,100,대양청과,대양청과,02642,121,600,1,협동,02,101,상자,1ZZ,기타,42900,대구광역시 달성군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000104,6041401,711000,21105,배추,20190416,1,100,대양청과,대양청과,02642,122,600,1,협동,03,101,상자,1ZZ,기타,42900,대구광역시 달성군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
1,경매,10,10,엽경채류,엽경채류,22000104,6041401,906000,21111,배추,20190416,8,45,대양청과,대양청과,02694,123,11500,3,개별,01,101,상자,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,220001,1041401,대구북부도매시장,대구북부도매시장
