aucsecode,aucsenm,catgorycode,catgorynewcode,catgorynewnm,catgorynm,cprinsttcode,cprinsttnewcode,cprmtccode,cpruseprdlstcode,cpruseprdlstnm,delngde,delngprut,delngqy,insttnewnm,insttnm,ledgno,rnum,sbidpric,shipmntsecode,shipmntsenm,sleseqn,stdfrmlcnewcode,stdfrmlcnewnm,stdmgnewcode,stdmgnewnm,stdmtcnewcode,stdmtcnewnm,stdprdlstcode,stdprdlstnewcode,stdprdlstnewnm,stdprdlstnm,stdqlitynewcode,stdqlitynewnm,stdspciescode,stdspciesnewcode,stdspciesnewnm,stdspciesnm,stdunitnewcode,stdunitnewnm,whsalmrktcode,whsalmrktnewcode,whsalmrktnewnm,whsalmrktnm
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,506010,100108,배추,20190415,8,30,,호남청과,20221,796,8600,1,협동,00001,101,상자,1ZZ,기타,62300,광주광역시 광산구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,906000,100108,배추,20190415,8,36,,호남청과,20227,797,9600,3,개별,00001,101,상자,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,906000,100108,배추,20190415,4,14,,호남청과,20227,798,3000,3,개별,00002,101,상자,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,12,상,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,506010,100108,배추,20190415,8,35,,호남청과,20242,799,9600,1,협동,00001,101,상자,1ZZ,기타,62300,광주광역시 광산구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,506010,100108,배추,20190415,8,35,,호남청과,20242,800,10000,1,협동,00002,101,상자,1ZZ,기타,62300,광주광역시 광산구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,506010,100108,배추,20190415,8,30,,호남청과,20242,801,10200,1,협동,00003,101,상자,1ZZ,기타,62300,광주광역시 광산구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,906000,100108,배추,20190415,8,56,,호남청과,20250,802,8400,3,개별,00001,101,상자,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,906000,100108,배추,20190415,8,55,,호남청과,20250,803,8500,3,개별,00002,101,상자,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,906000,100108,배추,20190415,8,30,,호남청과,20250,804,4100,3,개별,00003,101,상자,1ZZ,기타,90600,광주광역시,1001,1001,배추,배추,12,상,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,536804,100108,배추,20190415,8,40,,호남청과,20258,805,6700,2,계통,00001,101,상자,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,519801,100108,배추,20190415,8,21,,호남청과,20263,806,9500,1,협동,00001,101,상자,1ZZ,기타,58100,전라남도 화순군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,519801,100100,배추,20190415,8,8,,호남청과,20263,807,3000,1,협동,00003,101,상자,1ZZ,기타,58100,전라남도 화순군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,506010,100100,배추,20190415,10,187,,호남청과,20801,808,2500,1,협동,00001,105,그물망,1ZZ,기타,62300,광주광역시 광산구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,506010,100100,배추,20190415,10,264,,호남청과,20801,809,2000,1,협동,00002,105,그물망,1ZZ,기타,62300,광주광역시 광산구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,506010,100100,배추,20190415,10,161,,호남청과,20801,810,2000,1,협동,00003,105,그물망,1ZZ,기타,62300,광주광역시 광산구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,614010,100100,배추,20190415,10,407,,호남청과,20802,811,2000,2,계통,00001,105,그물망,1ZZ,기타,47200,부산광역시 부산진구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,614010,100100,배추,20190415,10,36,,호남청과,20802,812,1000,2,계통,00002,105,그물망,1ZZ,기타,47200,부산광역시 부산진구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,614010,100100,배추,20190415,10,235,,호남청과,20802,813,2200,2,계통,00003,105,그물망,1ZZ,기타,47200,부산광역시 부산진구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,614010,100100,배추,20190415,10,229,,호남청과,20802,814,2200,2,계통,00004,105,그물망,1ZZ,기타,47200,부산광역시 부산진구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,614010,100100,배추,20190415,10,25,,호남청과,20802,815,1000,2,계통,00005,105,그물망,1ZZ,기타,47200,부산광역시 부산진구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,506010,100108,배추,20190415,8,25,,호남청과,23029,816,4200,1,협동,00001,101,상자,1ZZ,기타,62300,광주광역시 광산구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,520833,100108,배추,20190415,8,32,,호남청과,23110,817,3000,1,협동,00001,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,519801,100108,배추,20190415,8,28,,호남청과,23115,818,5000,1,협동,00001,101,상자,1ZZ,기타,58100,전라남도 화순군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,519801,100108,배추,20190415,8,5,,호남청과,23115,819,3200,1,협동,00002,101,상자,1ZZ,기타,58100,전라남도 화순군,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,520833,100108,배추,20190415,8,40,,호남청과,23116,820,8300,1,협동,00001,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,520833,100108,배추,20190415,8,40,,호남청과,23116,821,8700,1,협동,00002,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,24000403,6061905,520833,100108,배추,20190415,8,40,,호남청과,23116,822,8700,1,협동,00003,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,240004,1061901,광주서부농수산물도매시장,광주서부도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,373853,4499,기타엽경채류,20190415,0.15,51,농협대전(공),농협대전(공),000000000001553,823,1900,3,개별,00010,1ZZ,기타,1ZZ,기타,29000,충청북도 옥천군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,306010,4499,기타엽경채류,20190415,0.3,1,농협대전(공),농협대전(공),000000000001851,824,9400,2,계통,00010,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,306010,4499,기타엽경채류,20190415,4,30,농협대전(공),농협대전(공),000000000002122,825,3600,2,계통,00010,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,306010,4499,기타엽경채류,20190415,4,30,농협대전(공),농협대전(공),000000000002122,826,3500,2,계통,00020,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,306010,4499,기타엽경채류,20190415,2,20,농협대전(공),농협대전(공),000000000002202,827,8000,2,계통,00010,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,300828,4499,기타엽경채류,20190415,2,27,농협대전(공),농협대전(공),000000000002205,828,10000,2,계통,00010,1ZZ,기타,1ZZ,기타,34600,대전광역시 동구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,306010,4499,기타엽경채류,20190415,2,30,농협대전(공),농협대전(공),000000000002281,829,9000,2,계통,00010,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,300828,4499,기타엽경채류,20190415,4,2,농협대전(공),농협대전(공),000000000002311,830,21000,3,개별,00010,1ZZ,기타,1ZZ,기타,34600,대전광역시 동구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,300828,4499,기타엽경채류,20190415,2,1,농협대전(공),농협대전(공),000000000002311,831,10500,3,개별,00020,1ZZ,기타,1ZZ,기타,34600,대전광역시 동구,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,306010,3401,배추,20190415,10,124,농협대전(공),농협대전(공),000000000002801,832,3100,2,계통,00010,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100101,100101,봄배추,봄배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,306010,3401,배추,20190415,10,123,농협대전(공),농협대전(공),000000000002801,833,3300,2,계통,00020,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100101,100101,봄배추,봄배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,306010,3401,배추,20190415,10,113,농협대전(공),농협대전(공),000000000002801,834,2200,2,계통,00030,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100101,100101,봄배추,봄배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,306010,3404,배추,20190415,10,120,농협대전(공),농협대전(공),000000000002802,835,2800,3,개별,00010,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,306010,3404,배추,20190415,10,120,농협대전(공),농협대전(공),000000000002802,836,2800,3,개별,00020,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,306010,3404,배추,20190415,10,120,농협대전(공),농협대전(공),000000000002802,837,2800,3,개별,00030,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,306010,3404,배추,20190415,10,125,농협대전(공),농협대전(공),000000000002802,838,2800,3,개별,00040,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,306010,3404,배추,20190415,10,125,농협대전(공),농협대전(공),000000000002802,839,2800,3,개별,00050,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,306010,3404,배추,20190415,10,125,농협대전(공),농협대전(공),000000000002803,840,2700,3,개별,00010,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,306010,3404,배추,20190415,10,120,농협대전(공),농협대전(공),000000000002803,841,2700,3,개별,00020,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,306010,3404,배추,20190415,10,109,농협대전(공),농협대전(공),000000000002803,842,1600,3,개별,00030,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,306010,3404,배추,20190415,10,100,농협대전(공),농협대전(공),000000000002803,843,1400,3,개별,00040,1ZZ,기타,1ZZ,기타,34300,대전광역시 대덕구,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,904000,3404,배추,20190415,10,150,농협대전(공),농협대전(공),000000000002811,844,2000,2,계통,00010,1ZZ,기타,1ZZ,기타,90400,대전광역시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,904000,3404,배추,20190415,10,150,농협대전(공),농협대전(공),000000000002811,845,1800,2,계통,00020,1ZZ,기타,1ZZ,기타,90400,대전광역시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,904000,3404,배추,20190415,10,150,농협대전(공),농협대전(공),000000000002811,846,1700,2,계통,00030,1ZZ,기타,1ZZ,기타,90400,대전광역시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000101,6034301,904000,3404,배추,20190415,10,150,농협대전(공),농협대전(공),000000000002811,847,1700,2,계통,00040,1ZZ,기타,1ZZ,기타,90400,대전광역시,1001,1001,배추,배추,11,특,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,138160,3413,배추,20190415,8,1,농협대전(공),농협대전(공),000000000020001,848,10485,3,개별,00320,1ZZ,기타,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000101,6034301,138160,3413,배추,20190415,8,30,농협대전(공),농협대전(공),000000000020001,849,8940,3,개별,01550,1ZZ,기타,1ZZ,기타,05600,서울특별시 송파구,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,323000,40602,배추,20190415,10,95,대전청과,대전청과(주),1010,850,2300,3,개별,350000,105,그물망,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,1Z,무등급,100101,100101,봄배추,봄배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,323000,40602,배추,20190415,10,95,대전청과,대전청과(주),1010,851,2300,3,개별,350100,105,그물망,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,1Z,무등급,100101,100101,봄배추,봄배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,323000,40602,배추,20190415,10,86,대전청과,대전청과(주),1010,852,2300,3,개별,350200,105,그물망,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,1Z,무등급,100101,100101,봄배추,봄배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,323000,40602,배추,20190415,10,78,대전청과,대전청과(주),1010,853,1800,3,개별,350300,105,그물망,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,1Z,무등급,100101,100101,봄배추,봄배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,125,대전청과,대전청과(주),1011,854,2300,2,계통,350500,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,125,대전청과,대전청과(주),1011,855,2300,2,계통,350600,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,125,대전청과,대전청과(주),1011,856,2300,2,계통,350700,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,117,대전청과,대전청과(주),1011,857,2300,2,계통,350800,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,110,대전청과,대전청과(주),1012,858,3100,2,계통,351000,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,110,대전청과,대전청과(주),1012,859,3100,2,계통,351100,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,105,대전청과,대전청과(주),1012,860,3100,2,계통,351200,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,93,대전청과,대전청과(주),1012,861,2300,2,계통,351300,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,98,대전청과,대전청과(주),1013,862,2800,1,협동,351500,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,100,대전청과,대전청과(주),1013,863,2800,1,협동,351600,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,100,대전청과,대전청과(주),1013,864,2800,1,협동,351700,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,97,대전청과,대전청과(주),1013,865,1800,1,협동,351800,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,80,대전청과,대전청과(주),1014,866,2700,1,협동,352000,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,100,대전청과,대전청과(주),1014,867,2700,1,협동,352100,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,100,대전청과,대전청과(주),1014,868,2700,1,협동,352200,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
1,경매,10,10,엽경채류,엽경채류,25000102,6034306,536000,40607,배추,20190415,10,89,대전청과,대전청과(주),1014,869,1700,1,협동,352300,105,그물망,1ZZ,기타,59000,전라남도 해남군,1001,1001,배추,배추,1Z,무등급,100104,100104,월동배추,월동배추,12,kg,250001,1034301,대전오정농수산물도매시장,대전오정도매시장
2,정가수의,10,10,엽경채류,엽경채류,31010101,6016302,363861,10-01-00,배추,20190415,8,178,경기청과,경기청과,220101401,870,2700,2,계통,00864,105,그물망,1ZZ,기타,28700,충청북도 청주시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,310101,1016301,수원농수산물도매시장,수원도매시장
2,정가수의,10,10,엽경채류,엽경채류,31010101,6016302,363861,10-01-00,배추,20190415,8,20,경기청과,경기청과,220101401,871,1620,2,계통,00865,105,그물망,1ZZ,기타,28700,충청북도 청주시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,310101,1016301,수원농수산물도매시장,수원도매시장
2,정가수의,10,10,엽경채류,엽경채류,31010101,6016302,363861,10-01-00,배추,20190415,8,178,경기청과,경기청과,220101401,872,2700,2,계통,00866,105,그물망,1ZZ,기타,28700,충청북도 청주시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,310101,1016301,수원농수산물도매시장,수원도매시장
2,정가수의,10,10,엽경채류,엽경채류,31010101,6016302,363861,10-01-00,배추,20190415,8,20,경기청과,경기청과,220101401,873,1620,2,계통,00867,105,그물망,1ZZ,기타,28700,충청북도 청주시,1001,1001,배추,배추,1Z,무등급,100199,100199,기타,기타,12,kg,310101,1016301,수원농수산물도매시장,수원도매시장
2,정가수의,10,10,엽경채류,엽경채류,31010101,6016302,363861,10-01-00,배추,20190415,8,178,경기청과,경기청과,220101401,874,2700,2,계통,00868,105,그물망,1ZZ,기타,28700,충청북도 청주시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,310101,1016301,수원농수산물도매시장,수원도매시장
